movie_id,revenue,runtime,vote_average,vote_count,budget
206296,0,94.0,5.5,143,0
35219,0,95.0,6.4,9,0
28260,54207,97.0,5.9,88,2000000
7515,0,92.0,6.1,96,0
13075,622806,96.0,6.3,41,2000000
335866,0,87.0,6.0,333,0
13510,3983997,91.0,6.7,406,0
215881,0,98.0,5.4,40,0
18238,0,86.0,5.3,124,0
22600,0,120.0,6.8,16,0
12612,0,99.0,6.9,18,0
50698,0,92.0,6.1,381,1000000
115210,95000,86.0,5.5,92,100000
34335,0,98.0,5.2,84,2000000
459488,0,,0.0,0,2
11302,11833696,82.0,6.7,165,2000000
119458,0,103.0,3.5,2,0
20406,0,76.0,5.8,2,0
3766,0,87.0,7.2,102,2300000
18616,0,88.0,4.4,27,2000000
18808,0,97.0,5.6,37,14000000
95755,0,96.0,5.7,50,2000000
198062,0,87.0,6.7,45,0
188652,0,106.0,6.6,8,0
174311,0,107.0,5.3,36,0
12602,0,85.0,6.3,12,0
153795,0,88.0,5.2,46,7000000
17768,0,99.0,6.1,24,0
13516,0,102.0,5.9,10,0
98549,0,108.0,3.9,8,0
312793,0,90.0,4.2,35,0
309919,0,89.0,4.4,24,2000000
299553,0,92.0,4.4,19,2000000
21309,0,99.0,6.7,59,19000000
32235,0,103.0,6.7,24,0
329540,0,90.0,5.8,49,1950000
26388,19152480,94.0,6.6,827,1987650
49020,864659,97.0,7.4,443,0
159037,0,88.0,7.8,55,0
12838,0,95.0,5.8,12,0
157293,222000,160.0,5.6,10,0
14048,2957978,94.0,7.5,275,0
356987,0,82.0,5.8,27,0
295886,0,89.0,6.9,21,1900000
38358,67738090,87.0,5.6,328,1800000
33511,0,98.0,7.2,244,0
702,8000000,125.0,7.6,281,1800000
935,9440272,95.0,8.0,1442,1800000
542,0,118.0,6.2,36,1800000
84175,21107746,93.0,6.8,403,1800000
1705,8844595,93.0,5.5,215,1700000
62677,0,109.0,5.6,9,0
50875,841733,109.0,5.3,14,2000000
260778,0,155.0,6.7,5,0
58492,621951,87.0,6.4,88,0
44562,0,93.0,5.5,12,0
37232,0,108.0,6.8,9,0
4929,6800000,114.0,6.7,192,1800000
36334,0,87.0,6.9,17,0
9783,0,113.0,5.3,33,0
386826,0,87.0,0.0,0,0
205126,0,86.0,4.2,22,1800000
98557,0,101.0,5.0,4,1800000
104,7267585,81.0,7.2,664,1530000
10894,150277,93.0,6.3,152,500000
246449,0,90.0,4.9,19,1493619
32579,23311391,106.0,7.0,28,0
1688,9700000,88.0,6.1,236,1700000
1999,0,130.0,6.4,89,1700000
43947,572809,108.0,6.3,519,2000000
24066,1943649,98.0,5.5,39,1700000
9709,0,86.0,6.0,59,0
191714,4235151,104.0,7.3,221,1000000
25312,0,100.0,5.9,7,0
34106,7433101,126.0,7.2,79,1644736
11426,30500000,118.0,7.2,133,1650000
13909,5400000,103.0,7.1,61,1600000
206284,0,102.0,6.0,24,0
27455,6033999,84.0,6.3,3,0
66468,2592808,0.0,4.3,4,0
7973,0,96.0,6.8,52,0
283686,0,92.0,4.6,55,0
15976,0,114.0,7.6,20,0
592,4420000,113.0,7.5,372,1600000
74084,0,0.0,0.0,0,0
1651,0,123.0,6.7,32,0
25428,0,111.0,6.5,2,0
298584,0,99.0,4.4,111,0
10758,22179430,108.0,6.7,129,2000000
11690,11806119,92.0,6.6,363,1500000
3083,9600000,129.0,7.9,241,1500000
9344,7412216,91.0,6.8,279,1500000
10707,11098131,81.0,6.9,226,1500000
15647,10013424,97.0,5.9,48,1000000
308529,0,90.0,4.5,99,17000000
4174,7000000,111.0,7.3,160,1500000
20156,0,103.0,6.5,64,0
9464,2375097,110.0,7.1,166,1500000
49018,97009150,103.0,6.8,1737,1500000
13820,2300000,92.0,6.7,144,1500000
18079,0,114.0,7.4,153,1500000
127918,0,101.0,6.5,39,0
17113,712294,111.0,6.5,43,1500000
129139,3566225,104.0,5.5,342,1500000
507,418961,96.0,6.1,111,1500000
4012,416925,98.0,6.8,151,1500000
14054,414404,106.0,6.5,48,0
323271,0,93.0,3.0,1,0
10972,373967,100.0,6.2,251,1500000
13066,0,80.0,5.7,12,0
66025,330048,95.0,4.5,3,0
11908,0,83.0,5.7,159,0
3082,8500000,87.0,8.1,856,1
39541,0,91.0,6.4,9,0
1961,173066,86.0,5.9,107,1500000
51820,0,0.0,3.5,1,1500000
291362,0,97.0,6.6,8,1500000
30082,0,108.0,6.0,2,1500000
72913,0,128.0,6.0,2,1200000
23963,32000,93.0,6.6,183,1500000
29406,0,90.0,6.8,16,2000000
361505,0,90.0,10.0,2,1
104755,1165882,101.0,5.1,242,1500000
253306,0,109.0,6.5,358,0
29595,0,98.0,6.9,24,0
46729,0,87.0,6.8,6,1
294600,0,98.0,6.0,1,0
137347,0,112.0,6.4,13,9000000
290370,1500000,85.0,2.6,9,0
426469,0,102.0,7.4,7,0
356841,0,102.0,4.2,13,0
301325,0,90.0,3.3,52,1500000
347755,0,93.0,7.5,6,0
408,184925486,83.0,6.9,1914,1488423
44413,0,106.0,6.8,10,1400000
39209,2620000,113.0,5.4,12,1455000
48463,0,94.0,5.9,18,1
394047,0,101.0,5.3,6,2000000
312791,0,100.0,5.2,97,3150000
266034,0,75.0,6.2,32,0
280381,0,91.0,0.0,0,0
2661,0,105.0,6.1,203,1377800
100,3897569,105.0,7.5,1648,1350000
218500,0,104.0,0.0,0,0
309,0,105.0,7.7,207,1300000
27845,0,95.0,6.7,51,0
25784,639000,135.0,5.0,1,1300000
52790,619042,105.0,6.5,6,0
100275,1632,79.0,6.1,30,0
295914,0,135.0,0.0,0,0
42033,0,88.0,2.8,10,0
19187,0,85.0,5.9,18,1000000
46415,0,122.0,2.3,4,0
38570,0,82.0,3.2,34,0
27588,0,103.0,5.0,66,0
223,6000000,130.0,7.7,336,1288000
9725,21722776,87.0,6.0,315,1250000
28580,11000000,101.0,7.4,112,1250000
23730,3412497,88.0,5.3,62,1250000
84197,0,100.0,5.9,10,0
46256,0,87.0,5.8,2,15000000
19997,8500000,92.0,6.7,79,1250000
43266,6000000,118.0,6.8,72,1250000
278316,0,123.0,4.1,13,0
1412,0,100.0,6.7,185,1200000
176,103911669,103.0,7.2,2184,1200000
39939,18492362,100.0,6.6,362,3000000
357834,0,99.0,0.0,0,1
215924,0,87.0,5.7,17,1300000
480,0,114.0,6.8,57,0
14295,0,111.0,6.8,88,0
11219,7000000,99.0,6.9,149,1200000
20770,0,85.0,6.5,101,0
176124,2861020,114.0,6.3,24,1200000
500,14661007,99.0,8.0,3697,1200000
60400,0,88.0,6.4,8,0
429,6000000,161.0,8.1,2311,1200000
310569,0,110.0,7.8,165,0
98369,0,106.0,5.8,25,1250000
114065,0,88.0,0.0,0,0
89750,25000,97.0,6.8,6,900000
49951,0,85.0,0.0,0,1200000
86331,0,103.0,4.1,140,1344000
355629,0,98.0,0.0,0,0
16433,0,88.0,6.0,11,0
15544,0,88.0,3.9,44,0
43884,2736000,115.0,6.8,18,1200000
107315,0,0.0,4.4,12,0
137955,0,84.0,4.8,12,1200000
13064,2850263,91.0,6.1,20,2600000
59917,0,97.0,6.7,13,1200000
157422,0,91.0,4.2,26,0
310933,0,0.0,2.0,1,0
7553,18637690,94.0,6.2,237,3000000
12877,0,90.0,7.2,151,0
39895,1400000,99.0,6.8,15,1100000
102840,0,0.0,5.0,1,0
55616,0,75.0,6.9,8,1596010
29697,0,97.0,6.0,9,0
50037,0,110.0,5.7,77,1100000
94329,4105187,101.0,7.3,1055,1100000
53502,0,90.0,3.1,6,0
202604,0,0.0,4.4,11,0
289,10462500,102.0,7.9,1422,878000
27374,0,84.0,6.1,90,0
26815,0,156.0,7.0,27,1250000
811,0,89.0,6.3,177,1000000
1366,117235147,119.0,7.5,1791,1000000
244776,0,92.0,4.1,7,0
5769,37600000,128.0,6.1,39,1000000
277685,62882090,82.0,5.5,1047,1000000
103,28262574,114.0,8.0,2535,1300000
11298,17985893,91.0,6.4,161,1000000
646,59600000,110.0,6.9,940,950000
93856,18112929,88.0,4.9,483,0
9003,14564027,94.0,6.9,449,1000000
347126,23507567,121.0,5.7,72,5000000
10092,10047674,90.0,5.6,126,1000000
10643,10037390,107.0,5.9,43,1000000
46705,16566240,112.0,6.9,890,3500000
546,13350369,103.0,6.9,144,1000000
76487,101758490,83.0,4.6,262,1000000
5722,40000000,109.0,6.6,53,2090000
39833,9000000,89.0,5.5,21,1000000
1781,46243000,100.0,6.7,251,1000000
18712,7800000,100.0,6.2,33,1000000
7944,0,122.0,7.2,44,0
171424,6833445,100.0,5.0,349,5000000
361475,0,109.0,7.5,12,0
113947,9138338,98.0,6.6,179,1000000
18570,0,94.0,7.4,217,0
83860,5355847,107.0,6.8,35,0
41469,0,96.0,6.0,20,0
244772,5284309,90.0,6.7,292,0
50837,3538446,101.0,6.7,277,0
248774,3123963,83.0,6.7,187,0
10183,0,97.0,6.7,99,0
159014,0,89.0,7.4,85,1000000
32456,2057193,84.0,5.4,24,1000000
49963,0,86.0,6.6,7,0
13508,1678874,92.0,7.2,59,1000000
22597,1744858,94.0,6.3,25,1000000
9707,0,92.0,6.7,191,1000000
37532,0,100.0,6.7,7,1
26791,852206,119.0,7.3,4,1000000
56666,623791,170.0,6.1,7,1000000
8675,0,94.0,6.2,115,1000000
13132,0,108.0,5.9,30,0
47686,0,97.0,7.7,10,0
46989,464000,92.0,6.7,13,1000000
192132,0,100.0,6.4,348,0
24424,0,120.0,6.8,27,0
13198,0,88.0,6.7,160,0
244267,336472,106.0,7.5,1063,0
21413,0,79.0,5.6,17,1000000
123678,444575,115.0,7.5,210,1000000
13362,274661,106.0,6.6,53,1000000
39183,0,97.0,4.7,3,1000000
62402,0,120.0,2.8,3,0
206412,0,90.0,4.0,1,0
201132,0,92.0,7.2,29,1000000
251471,0,93.0,6.4,55,650000
112456,0,114.0,4.7,5,1000000
20296,0,200.0,3.4,6,0
25983,0,95.0,6.0,197,0
66195,14870,93.0,6.2,135,0
16155,0,88.0,6.3,16,0
46727,0,104.0,5.2,7,1000000
55180,0,98.0,6.0,3,0
29015,0,82.0,5.5,11,0
91122,0,118.0,4.4,5,0
18206,10018,78.0,6.2,20,1000000
320146,0,97.0,5.4,25,1000000
13856,7202,81.0,6.6,32,1000000
219716,0,96.0,0.0,1,0
43630,0,97.0,4.8,2,0
56491,0,88.0,3.3,9,0
99826,0,96.0,8.0,1,0
186935,0,105.0,6.2,32,1000000
357441,0,0.0,8.0,1,0
19344,0,76.0,6.4,55,900000
242083,0,96.0,4.9,23,1000000
18869,0,99.0,5.4,8,0
26673,0,84.0,3.5,4,0
41830,0,94.0,6.1,6,0
37694,0,87.0,5.5,3,0
63287,0,93.0,6.1,47,0
335874,0,90.0,4.5,2,0
34592,0,92.0,4.7,31,0
92635,0,85.0,4.8,11,1000000
258755,0,96.0,7.6,26,0
96534,0,90.0,5.7,3,1000000
21283,0,85.0,5.0,4,0
272724,0,84.0,3.2,3,1000000
84178,0,83.0,4.9,78,0
101179,0,95.0,5.7,117,0
52462,0,94.0,5.3,3,0
269057,0,90.0,6.6,8,1000000
287524,0,95.0,4.0,42,1
206213,0,93.0,3.5,34,0
248402,0,90.0,4.1,7,0
29146,814666,103.0,6.6,28,950000
207769,0,87.0,5.7,92,950000
271185,0,100.0,5.5,155,950000
29731,0,90.0,5.0,1,0
292539,0,83.0,7.4,8,913000
654,9600000,108.0,8.0,357,910000
91070,30905,100.0,5.3,66,930000
2009,1185783,113.0,7.3,156,852510
323270,0,0.0,5.0,2,0
2652,7022209,103.0,6.8,701,950000
9813,381420,96.0,6.1,73,900000
60421,0,107.0,7.4,23,0
157354,17385830,85.0,7.3,390,0
127867,0,100.0,5.8,160,0
3170,267447150,70.0,6.8,1405,858000
14014,0,88.0,6.5,15,0
15708,819939,107.0,6.7,56,850000
146882,0,78.0,0.0,0,0
215918,0,90.0,5.0,1,1000000
84200,1243961,85.0,5.8,110,850000
84184,3094813,91.0,6.4,163,0
45767,0,95.0,5.2,9,0
14823,0,85.0,6.5,34,0
367551,0,86.0,5.0,62,0
343409,0,90.0,2.0,1,0
60243,0,123.0,7.7,469,800000
57294,0,93.0,7.0,1,0
11446,0,88.0,6.9,103,0
47889,1001437,114.0,5.6,10,800000
25461,2816116,88.0,7.8,13,800000
905,0,109.0,7.6,45,0
279759,0,0.0,0.0,0,0
78705,0,83.0,7.8,3,0
25212,0,101.0,6.1,7,0
26899,62852,94.0,7.3,23,800000
146269,0,87.0,0.0,0,0
292483,0,90.0,3.7,25,0
14451,1984662,91.0,6.1,311,800000
10105,0,90.0,6.6,98,780000
211557,0,14.0,5.9,8,0
838,140000000,110.0,6.9,324,777000
40862,0,75.0,8.0,6,0
13158,0,86.0,6.5,35,0
84332,4007792,85.0,6.8,556,750000
74510,0,89.0,7.7,43,0
74725,171760,95.0,6.0,210,500000
58428,78396,102.0,5.4,219,750000
8416,0,107.0,7.6,127,750000
36584,0,88.0,5.6,5,500000
13429,0,99.0,4.5,52,0
9022,0,90.0,5.7,209,750000
22530,0,95.0,3.8,4,0
288,8000000,85.0,7.6,334,730000
14275,7830611,171.0,7.7,87,700000
2287,0,86.0,5.9,13,0
18734,1667192,97.0,6.7,31,700000
206197,0,104.0,6.5,31,0
26837,0,84.0,5.5,7,0
7859,4911725,107.0,6.5,240,700000
302579,10508,107.0,0.0,0,700000
51955,0,92.0,0.0,0,0
376004,0,80.0,5.2,16,750000
158752,0,90.0,4.8,87,650
40658,0,103.0,6.2,5,0
296943,0,70.0,0.0,0,0
118612,0,90.0,5.6,63,0
138976,0,68.0,4.8,5,625000
323967,0,87.0,5.3,26,700000
3080,3202000,101.0,7.4,59,609000
2667,248000000,81.0,6.3,1055,60000
9459,34505110,225.0,7.1,66,600000
11598,0,83.0,6.4,66,600000
26916,0,106.0,5.5,2,0
181940,0,103.0,0.0,0,0
125263,0,90.0,6.0,2,0
263503,0,0.0,3.0,1,0
324322,0,105.0,5.0,1,522360
331493,0,0.0,0.0,0,0
375950,0,102.0,6.0,63,0
278348,0,98.0,4.8,4,0
704,12299668,88.0,7.3,168,560000
70875,0,80.0,0.0,0,56000
75986,0,98.0,4.6,4,550000
385636,0,83.0,6.0,1,0
14438,33456317,122.0,7.0,100,500000
211086,0,115.0,4.2,3,550000
23069,0,86.0,6.1,35,0
83,54667954,79.0,5.4,315,130000
89857,0,87.0,5.8,22,0
30315,17000000,97.0,5.7,30,500000
14358,0,105.0,7.2,8,0
2056,8679814,88.0,7.4,210,500000
41144,0,120.0,6.2,21,0
35199,0,94.0,7.3,10,0
14271,500000,102.0,7.8,17,2053648
16653,0,102.0,7.5,4,0
14757,0,83.0,6.3,32,46000
84401,845188,93.0,7.0,2,500000
23655,0,86.0,5.6,6,0
36825,0,101.0,4.8,4,0
33430,0,111.0,7.0,11,0
12281,603943,90.0,6.9,106,500000
125052,0,86.0,4.8,4,0
96238,0,98.0,4.0,3,0
30246,0,95.0,5.3,4,0
7301,0,91.0,6.4,26,0
172533,343341,90.0,6.0,356,0
180383,0,88.0,7.1,17,500000
346,271841,207.0,8.2,878,2000000
84318,0,89.0,6.9,7,0
45145,0,97.0,4.7,13,500000
13983,0,84.0,4.9,8,0
45649,98017,85.0,5.7,251,500000
19844,0,100.0,4.2,11,0
21801,0,112.0,6.2,9,0
43933,4242978,94.0,6.2,587,500000
73511,0,91.0,4.0,1,0
43653,0,91.0,5.0,1,0
139715,0,87.0,4.5,34,500000
45380,0,98.0,6.9,22,0
30867,0,95.0,7.0,8,0
81220,0,87.0,5.0,2,500000
253626,316472,104.0,5.9,208,0
294550,0,96.0,0.0,0,0
90369,0,103.0,7.3,371,0
117942,0,104.0,3.5,14,500000
380097,0,0.0,0.0,0,0
322194,0,110.0,3.4,4,0
98568,0,90.0,6.5,49,0
119657,0,101.0,0.0,0,500
380733,0,94.0,5.2,3,0
285743,0,0.0,6.0,2,0
362765,0,90.0,0.0,0,0
379532,0,108.0,5.5,1,0
253261,0,82.0,5.0,1,0
297100,0,84.0,2.0,1,500000
15239,0,82.0,6.3,113,0
94072,0,0.0,4.3,4,0
4107,773228,107.0,7.2,53,0
325579,0,0.0,2.4,4,0
15624,973525,84.0,6.2,38,450000
17287,0,103.0,5.9,41,0
198370,0,0.0,0.0,0,0
3062,2281000,89.0,6.1,37,439000
328307,0,0.0,8.0,1,0
15389,0,98.0,7.0,38,225000
464,0,132.0,6.9,42,0
308467,0,90.0,4.2,5,0
8193,46118097,95.0,6.7,554,400000
188166,258384,90.0,6.9,462,0
23827,193355800,86.0,5.9,1316,15000
1282,0,91.0,7.2,52,0
762,5028948,91.0,7.8,1708,400000
64499,0,90.0,7.0,7,0
281189,0,0.0,1.0,1,0
1435,1162014,91.0,7.5,22,218
47546,0,92.0,3.8,5,0
189711,0,0.0,5.0,2,0
19204,0,87.0,6.6,117,0
9029,170000000,99.0,5.8,923,35000000
18045,0,80.0,5.5,22,500000
11240,2451545,97.0,6.6,51,860000
43743,0,84.0,0.0,0,0
157909,0,97.0,5.6,4,0
10238,0,91.0,7.8,115,0
3059,8394751,197.0,7.4,60,385907
15800,0,86.0,6.3,22,0
65203,4358000,100.0,5.0,19,379000
764,29400000,85.0,7.3,894,350000
103620,31081,89.0,6.0,316,6000000
319069,0,84.0,5.1,8,0
14278,1750211,88.0,6.9,23,300000
25678,0,90.0,4.9,49,0
79161,0,90.0,6.8,6,0
371690,0,98.0,4.7,3,350000
389,1000000,96.0,8.2,2078,350000
52032,246574,83.0,7.6,9,0
3078,4500000,105.0,7.7,275,325000
38810,110197,94.0,6.9,332,0
21525,7808524,112.0,8.0,26,300000
55123,1281176,102.0,6.2,11,312000
11980,16,98.0,6.4,138,8
11956,0,91.0,6.1,16,0
1550,0,81.0,6.4,64,300000
162396,0,0.0,0.0,0,0
26518,0,73.0,6.3,36,300000
8942,0,80.0,6.4,64,200000
68412,0,88.0,4.8,4,0
2786,0,110.0,7.6,127,300000
87943,0,104.0,7.3,2,0
73981,2074000,101.0,5.5,3,300000
91721,0,95.0,7.0,2,0
118452,40542,94.0,3.0,1,300000
47534,0,0.0,5.3,4,0
40914,0,90.0,2.8,6,0
365052,0,110.0,7.0,1,0
13282,8000000,80.0,5.9,124,300000
250184,0,90.0,6.8,3,0
426067,0,94.0,0.0,0,0
324352,0,98.0,0.0,0,300000
318040,0,99.0,6.2,11,0
27420,0,96.0,5.0,22,0
80468,0,97.0,5.7,45,300000
84188,319285,90.0,6.3,221,0
2255,12021272,113.0,6.7,433,250000
50035,4186931,91.0,6.3,23,250000
300327,0,0.0,0.0,0,0
14290,0,101.0,6.5,27,0
29371,0,94.0,5.7,13,0
44490,0,96.0,5.7,16,0
32222,0,100.0,5.0,4,250000
378237,0,90.0,0.0,0,300000
431,501818,90.0,6.9,1069,250000
76996,0,78.0,5.8,9,0
51942,203,72.0,7.5,12,250
1424,0,73.0,4.9,11,0
60420,3542353,90.0,6.4,381,250000
325123,0,96.0,3.0,1,0
142132,0,92.0,5.5,2,0
20520,0,75.0,7.0,3,0
109729,56825,99.0,4.1,75,250000
78307,0,86.0,5.9,6,0
12247,0,92.0,6.9,57,0
29917,0,101.0,6.6,523,0
70687,0,90.0,4.8,3,250000
60463,0,93.0,5.5,4,0
46252,0,94.0,0.0,0,0
24869,0,106.0,6.4,101,250000
77934,0,96.0,5.7,7,250000
34697,0,107.0,5.0,12,0
320435,0,0.0,0.0,0,0
150211,0,0.0,4.2,14,0
306667,0,108.0,5.5,2,0
274758,0,90.0,0.0,0,0
3060,22000000,151.0,7.0,21,245000
40963,0,0.0,10.0,1,0
173224,0,118.0,7.7,3,250
18533,2260712,92.0,6.9,733,230000
376010,0,106.0,0.0,0,0
139948,111300,86.0,6.9,6,225000
77332,0,103.0,5.2,10,0
70478,27000000,69.0,4.3,5,100000
35073,5000000,80.0,6.7,41,210000
9659,100000000,93.0,6.6,1213,400000
10218,4505922,94.0,6.8,253,200000
391,14500000,99.0,7.6,883,200000
43595,2200000,66.0,5.1,27,200000
194588,0,85.0,0.0,0,0
54897,2295733,101.0,6.5,10,200000
83588,0,101.0,6.6,7,0
53256,2611555,119.0,6.3,31,0
40920,0,103.0,8.0,2,200000
287815,0,86.0,8.0,1,0
54702,0,90.0,4.9,14,450000
176074,0,92.0,5.5,2,0
69270,0,95.0,4.6,24,13000000
5759,0,84.0,5.8,23,0
402515,0,89.0,0.0,0,0
126141,0,59.0,7.7,3,0
48035,0,126.0,7.8,65,0
14758,0,86.0,6.1,34,0
13363,0,87.0,7.7,687,0
37985,0,106.0,6.8,4,0
25786,0,86.0,4.6,9,0
36549,0,89.0,6.0,4,0
361398,0,105.0,0.0,0,0
289180,0,93.0,6.5,4,0
288927,0,94.0,0.0,0,0
21334,900000,89.0,7.8,112,180000
79120,469947,96.0,7.4,163,8000
27995,0,84.0,6.1,25,0
253290,0,77.0,0.0,0,0
344466,0,104.0,0.0,0,0
55420,1776935,92.0,6.8,527,100000
5822,15200000,97.0,4.6,18,150000
408429,0,109.0,5.0,1,200
39141,2891288,78.0,5.5,19,150000
5723,20710513,85.0,7.3,453,160000
28666,0,90.0,4.9,4,0
30979,0,93.0,5.5,2,0
50497,0,86.0,5.8,49,0
354624,0,98.0,0.0,0,0
13187,0,25.0,7.5,153,0
335244,0,72.0,0.0,0,0
178862,0,73.0,7.2,11,0
331745,0,80.0,6.8,6,0
1779,6706368,91.0,7.4,90,160000
282128,0,89.0,0.0,0,0
86812,0,85.0,6.3,108,0
38786,0,90.0,0.0,0,0
84355,3200000,90.0,6.5,137,125000
18632,0,88.0,5.9,24,120000
40652,0,95.0,7.1,20,120000
339408,15861566,120.0,6.5,178,8500000
266857,0,70.0,0.0,0,0
18925,10178331,111.0,6.6,64,100000
299245,42664410,87.0,4.9,361,100000
985,7000000,89.0,7.5,485,10000
34101,0,78.0,5.7,19,0
9821,0,100.0,7.1,51,0
65448,0,99.0,4.9,8,0
18841,0,90.0,6.5,30,0
272726,0,0.0,0.0,0,0
175291,0,85.0,6.3,155,0
80215,0,96.0,7.4,203,0
13538,0,88.0,5.2,40,0
51130,0,68.0,7.0,2,0
270554,0,85.0,5.0,1,0
72086,0,106.0,7.3,6,0
268917,0,77.0,5.5,2,100
64973,0,80.0,6.4,4,0
473,3221152,84.0,7.1,586,60000
90414,0,86.0,6.0,1,0
111794,0,87.0,3.7,3,0
360188,0,90.0,3.3,3,75000
9372,28575078,100.0,6.6,506,65000
85860,0,82.0,4.5,11,0
244534,0,82.0,5.2,58,0
33468,0,82.0,4.4,32,62000
294086,0,75.0,6.4,4,0
139998,0,87.0,6.7,10,0
74777,0,92.0,5.8,121,70000
16388,0,98.0,6.3,23,0
159770,0,83.0,6.0,42,0
42109,0,99.0,6.0,2,0
47607,416498,99.0,5.6,59,65000
193603,0,93.0,5.1,6,60000
84659,0,110.0,5.0,1,0
322745,0,111.0,8.3,3,50000
20981,0,47.0,6.9,41,50000
174362,0,93.0,5.0,1,0
242095,600896,95.0,5.8,631,4000000
250902,0,81.0,5.7,3,50000
158895,0,83.0,6.6,4,0
222250,0,96.0,6.8,2,0
18292,0,89.0,6.4,36,0
125537,0,90.0,7.0,1,0
326576,0,95.0,2.0,1,0
228550,0,83.0,3.2,8,0
13963,321952,117.0,7.9,64,0
290391,0,75.0,3.5,2,50000
44770,0,80.0,6.4,15,0
69382,0,78.0,0.0,0,0
40769,0,109.0,6.1,8,500000
220490,0,89.0,0.0,0,0
42151,10000,89.0,6.3,26,31192
2292,3151130,92.0,7.4,755,27000
42497,0,64.0,6.0,9,27000
33693,76901,85.0,6.3,8,0
14585,0,97.0,6.8,44,0
185465,0,78.0,5.5,2,0
38780,0,85.0,6.0,131,0
14022,0,97.0,6.4,77,0
366967,0,90.0,0.0,0,0
255266,0,90.0,6.0,1,22000
17345,0,120.0,6.8,19,0
226458,0,91.0,4.7,79,0
24055,0,85.0,6.2,15,0
287625,0,60.0,0.0,0,0
44990,0,88.0,5.6,12,0
86304,0,78.0,4.2,13,0
692,6000000,93.0,6.2,110,12000
39851,0,111.0,6.7,17,0
13898,0,90.0,6.6,17,0
157185,0,84.0,2.0,1,13
36095,99000,111.0,7.4,63,20000
182291,0,90.0,6.0,2,0
286939,0,82.0,0.0,0,0
124606,0,98.0,6.0,1,0
14337,424760,77.0,6.9,658,7000
67238,0,80.0,7.5,2,0
9367,2040920,81.0,6.6,238,220000
72766,0,85.0,5.9,5,9000
231617,0,120.0,7.0,6,0
126186,0,98.0,5.7,7,0
25975,0,90.0,6.3,16,0
